res_state,res_district,res_year,res_month,res_frl,liv_cap,rainfall,population,water demand (cubic meters),water demand (MCM)
Gujarat,Rajkot,2012,august,81.75,0.05183,230.3,1453000.0,30367.699999999997,0.030367699999999994
Gujarat,Rajkot,2012,september,81.75,0.05183,263.8,1453000.0,30367.699999999997,0.030367699999999994
Gujarat,Rajkot,2012,october,81.75,0.05183,7.1,1453000.0,30367.699999999997,0.030367699999999994
Gujarat,Rajkot,2012,november,81.75,0.05183,0.0,1453000.0,30367.699999999997,0.030367699999999994
Gujarat,Rajkot,2012,december,81.75,0.05183,0.0,1453000.0,30367.699999999997,0.030367699999999994
Gujarat,Rajkot,2013,january,81.75,0.05183,0.0,1501000.0,31370.9,0.0313709
Gujarat,Rajkot,2013,february,81.75,0.05183,0.9,1501000.0,31370.9,0.0313709
Gujarat,Rajkot,2013,march,81.75,0.05183,0.1,1501000.0,31370.9,0.0313709
Gujarat,Rajkot,2013,april,81.75,0.05183,4.6,1501000.0,31370.9,0.0313709
Gujarat,Rajkot,2013,may,81.75,0.05183,0.0,1501000.0,31370.9,0.0313709
Gujarat,Rajkot,2013,june,81.75,0.05183,155.7,1551000.0,32415.9,0.0324159
Gujarat,Rajkot,2013,july,81.75,0.05183,405.4,1501000.0,31370.9,0.0313709
Gujarat,Rajkot,2013,august,81.75,0.05183,211.1,1501000.0,31370.9,0.0313709
Gujarat,Rajkot,2013,september,81.75,0.05183,287.3,1501000.0,31370.9,0.0313709
Gujarat,Rajkot,2013,october,81.75,0.05183,53.2,1501000.0,31370.9,0.0313709
Gujarat,Rajkot,2013,november,81.75,0.05183,0.1,1501000.0,31370.9,0.0313709
Gujarat,Rajkot,2013,december,81.75,0.05183,0.0,1501000.0,31370.9,0.0313709
Gujarat,Rajkot,2014,january,81.75,0.05183,5.7,1551000.0,32415.9,0.0324159
Gujarat,Rajkot,2014,february,81.75,0.05183,0.1,1551000.0,32415.9,0.0324159
Gujarat,Rajkot,2014,march,81.75,0.05183,0.2,1551000.0,32415.9,0.0324159
Gujarat,Rajkot,2014,april,81.75,0.05183,1.0,1551000.0,32415.9,0.0324159
Gujarat,Rajkot,2014,may,81.75,0.05183,1.3,1551000.0,32415.9,0.0324159
Gujarat,Rajkot,2014,june,81.75,0.05183,11.6,1551000.0,32415.9,0.0324159
Gujarat,Rajkot,2014,july,81.75,0.05183,307.5,1551000.0,32415.9,0.0324159
Gujarat,Rajkot,2014,august,81.75,0.05183,138.6,1551000.0,32415.9,0.0324159
Gujarat,Rajkot,2014,september,81.75,0.05183,235.1,1551000.0,32415.9,0.0324159
Gujarat,Rajkot,2014,october,81.75,0.05183,3.3,1551000.0,32415.9,0.0324159
Gujarat,Rajkot,2014,november,81.75,0.05183,1.3,1551000.0,32415.9,0.0324159
Gujarat,Rajkot,2014,december,81.75,0.05183,0.0,1551000.0,32415.9,0.0324159
Gujarat,Rajkot,2015,january,81.75,0.05183,1.8,1602000.0,33481.8,0.0334818
Gujarat,Rajkot,2015,february,81.75,0.05183,0.0,1602000.0,33481.8,0.0334818
Gujarat,Rajkot,2015,march,81.75,0.05183,6.1,1602000.0,33481.8,0.0334818
Gujarat,Rajkot,2015,april,81.75,0.05183,5.5,1602000.0,33481.8,0.0334818
Gujarat,Rajkot,2015,may,81.75,0.05183,0.9,1602000.0,33481.8,0.0334818
Gujarat,Rajkot,2015,june,81.75,0.05183,120.7,1602000.0,33481.8,0.0334818
Gujarat,Rajkot,2015,july,81.75,0.05183,354.7,1602000.0,33481.8,0.0334818
Gujarat,Rajkot,2015,august,81.75,0.05183,37.4,1602000.0,33481.8,0.0334818
Gujarat,Rajkot,2015,september,81.75,0.05183,93.4,1602000.0,33481.8,0.0334818
Gujarat,Rajkot,2015,october,81.75,0.05183,2.2,1602000.0,33481.8,0.0334818
Gujarat,Rajkot,2015,november,81.75,0.05183,0.3,1602000.0,33481.8,0.0334818
Gujarat,Rajkot,2015,december,81.75,0.05183,0.0,1602000.0,33481.8,0.0334818
Gujarat,Rajkot,2016,january,81.75,0.05183,0.0,1655000.0,34589.5,0.034589499999999995
Gujarat,Rajkot,2016,february,81.75,0.05183,0.0,1655000.0,34589.5,0.034589499999999995
Gujarat,Rajkot,2016,march,81.75,0.05183,0.6,1655000.0,34589.5,0.034589499999999995
Gujarat,Rajkot,2016,april,81.75,0.05183,0.0,1655000.0,34589.5,0.034589499999999995
Gujarat,Rajkot,2016,may,81.75,0.05183,0.4,1655000.0,34589.5,0.034589499999999995
Gujarat,Rajkot,2016,june,81.75,0.05183,31.8,1655000.0,34589.5,0.034589499999999995
Gujarat,Rajkot,2016,july,81.75,0.05183,255.8,1655000.0,34589.5,0.034589499999999995
Gujarat,Rajkot,2016,august,81.75,0.05183,303.9,1655000.0,34589.5,0.034589499999999995
Gujarat,Rajkot,2016,september,81.75,0.05183,105.3,1655000.0,34589.5,0.034589499999999995
Gujarat,Rajkot,2016,october,81.75,0.05183,66.9,1655000.0,34589.5,0.034589499999999995
Gujarat,Rajkot,2016,november,81.75,0.05183,0.0,1655000.0,34589.5,0.034589499999999995
Gujarat,Rajkot,2016,december,81.75,0.05183,0.0,1655000.0,34589.5,0.034589499999999995
Gujarat,Rajkot,2017,january,81.75,0.05183,0.0,1710000.0,35739.0,0.035739
Gujarat,Rajkot,2017,february,81.75,0.05183,0.0,1710000.0,35739.0,0.035739
Gujarat,Rajkot,2017,march,81.75,0.05183,0.0,1710000.0,35739.0,0.035739
Gujarat,Rajkot,2017,april,81.75,0.05183,0.0,1710000.0,35739.0,0.035739
Gujarat,Rajkot,2017,may,81.75,0.05183,0.2,1710000.0,35739.0,0.035739
Gujarat,Rajkot,2017,june,81.75,0.05183,137.7,1710000.0,35739.0,0.035739
Gujarat,Rajkot,2017,july,81.75,0.05183,613.1,1710000.0,35739.0,0.035739
Gujarat,Rajkot,2017,august,81.75,0.05183,179.7,1710000.0,35739.0,0.035739
Gujarat,Rajkot,2017,september,81.75,0.05183,67.2,1710000.0,35739.0,0.035739
Gujarat,Rajkot,2017,october,81.75,0.05183,15.5,1710000.0,35739.0,0.035739
Gujarat,Rajkot,2017,november,81.75,0.05183,0.0,1710000.0,35739.0,0.035739
Gujarat,Rajkot,2017,december,81.75,0.05183,11.0,1710000.0,35739.0,0.035739
Gujarat,Rajkot,2018,january,81.75,0.05183,,,,
Gujarat,Rajkot,2018,february,81.75,0.05183,,,,
Gujarat,Rajkot,2018,march,81.75,0.05183,,,,
Gujarat,Rajkot,2018,april,81.75,0.05183,,,,
Gujarat,Rajkot,2018,may,81.75,0.05183,,,,
Gujarat,Rajkot,2018,june,81.75,0.05183,,,,
Gujarat,Rajkot,2018,july,81.75,0.05183,,,,
Gujarat,Rajkot,2018,august,81.75,0.05183,,,,
Gujarat,Rajkot,2018,september,81.75,0.05183,,,,
Gujarat,Rajkot,2018,october,81.75,0.05183,,,,
Gujarat,Rajkot,2018,november,81.75,0.05183,,,,
Gujarat,Rajkot,2018,december,81.75,0.05183,,,,
Gujarat,Rajkot,2019,january,81.75,0.05183,,,,
Gujarat,Rajkot,2019,february,81.75,0.05183,,,,
Gujarat,Rajkot,2019,march,81.75,0.05183,,,,
Gujarat,Rajkot,2019,april,81.75,0.05183,,,,
Gujarat,Rajkot,2019,may,81.75,0.05183,,,,
Gujarat,Rajkot,2019,june,81.75,0.05183,,,,
Gujarat,Rajkot,2019,july,81.75,0.05183,,,,
Gujarat,Rajkot,2019,august,81.75,0.05183,,,,
Gujarat,Rajkot,2019,september,81.75,0.05183,,,,
Gujarat,Rajkot,2019,october,81.75,0.05183,,,,
Gujarat,Rajkot,2019,november,81.75,0.05183,,,,
Gujarat,Rajkot,2019,december,81.75,0.05183,,,,
Gujarat,Rajkot,2020,january,81.75,0.05183,,,,
Gujarat,Rajkot,2020,february,81.75,0.05183,,,,
Gujarat,Rajkot,2020,march,81.75,0.05183,,,,
Gujarat,Rajkot,2020,april,81.75,0.05183,,,,
Gujarat,Rajkot,2020,may,81.75,0.05183,,,,
Gujarat,Rajkot,2020,june,81.75,0.05183,,,,
Gujarat,Rajkot,2020,july,81.75,0.05183,,,,
Gujarat,Rajkot,2020,august,81.75,0.05183,,,,
Gujarat,Rajkot,2020,september,81.75,0.05183,,,,
Gujarat,Rajkot,2020,october,81.75,0.05183,,,,
Gujarat,Rajkot,2020,november,81.75,0.05183,,,,
Gujarat,Rajkot,2020,december,81.75,0.05183,,,,
Gujarat,Rajkot,2021,january,81.75,0.05183,,,,
Gujarat,Rajkot,2021,february,81.75,0.05183,,,,
Gujarat,Rajkot,2021,march,81.75,0.05183,,,,
Gujarat,Rajkot,2021,april,81.75,0.05183,,,,
Gujarat,Rajkot,2021,may,81.75,0.05183,,,,
Gujarat,Rajkot,2021,june,81.75,0.05183,,,,
Gujarat,Rajkot,2021,july,81.75,0.05183,,,,
Gujarat,Rajkot,2021,august,81.75,0.05183,,,,
Gujarat,Rajkot,2021,september,81.75,0.05183,,,,
Gujarat,Rajkot,2021,october,81.75,0.05183,,,,
Gujarat,Rajkot,2021,november,81.75,0.05183,,,,
Gujarat,Rajkot,2021,december,81.75,0.05183,,,,
Gujarat,Rajkot,2022,january,81.75,0.05183,,,,
Gujarat,Rajkot,2022,february,81.75,0.05183,,,,
Gujarat,Rajkot,2022,march,81.75,0.05183,,,,
Gujarat,Rajkot,2022,april,81.75,0.05183,,,,
Gujarat,Rajkot,2022,may,81.75,0.05183,,,,
Gujarat,Rajkot,2022,june,81.75,0.05183,,,,
Gujarat,Rajkot,2022,july,81.75,0.05183,,,,
Gujarat,Rajkot,2022,august,81.75,0.05183,,,,
Gujarat,Rajkot,2022,september,81.75,0.05183,,,,
Gujarat,Rajkot,2022,october,81.75,0.05183,,,,
Gujarat,Rajkot,2022,november,81.75,0.05183,,,,
Gujarat,Rajkot,2022,december,81.75,0.05183,,,,
Gujarat,Rajkot,2023,january,81.75,0.05183,,,,
Gujarat,Rajkot,2023,february,81.75,0.05183,,,,
Gujarat,Rajkot,2023,march,81.75,0.05183,,,,
Gujarat,Rajkot,2023,april,81.75,0.05183,,,,
Gujarat,Rajkot,2023,may,81.75,0.05183,,,,
Gujarat,Rajkot,2023,june,81.75,0.05183,,,,
Gujarat,Rajkot,2023,july,81.75,0.05183,,,,
Gujarat,Rajkot,2023,august,81.75,0.05183,,,,
Gujarat,Rajkot,2023,september,81.75,0.05183,,,,
Gujarat,Rajkot,2023,october,81.75,0.05183,,,,
Gujarat,Rajkot,2023,november,81.75,0.05183,,,,
Gujarat,Rajkot,2023,december,81.75,0.05183,,,,
Gujarat,Rajkot,2009,january,129.34,0.00613,0.0,1317000.0,27525.300000000003,0.027525300000000003
Gujarat,Rajkot,2009,february,129.34,0.00613,0.0,1317000.0,27525.300000000003,0.027525300000000003
Gujarat,Rajkot,2009,march,129.34,0.00613,0.3,1317000.0,27525.300000000003,0.027525300000000003
Gujarat,Rajkot,2009,april,129.34,0.00613,0.0,1317000.0,27525.300000000003,0.027525300000000003
Gujarat,Rajkot,2009,may,129.34,0.00613,0.0,1317000.0,27525.300000000003,0.027525300000000003
Gujarat,Rajkot,2009,june,129.34,0.00613,17.0,1317000.0,27525.300000000003,0.027525300000000003
Gujarat,Rajkot,2009,july,129.34,0.00613,390.3,1317000.0,27525.300000000003,0.027525300000000003
Gujarat,Rajkot,2009,august,129.34,0.00613,143.5,1317000.0,27525.300000000003,0.027525300000000003
Gujarat,Rajkot,2009,september,129.34,0.00613,54.9,1317000.0,27525.300000000003,0.027525300000000003
Gujarat,Rajkot,2009,october,129.34,0.00613,27.4,1317000.0,27525.300000000003,0.027525300000000003
Gujarat,Rajkot,2009,november,129.34,0.00613,8.1,1317000.0,27525.300000000003,0.027525300000000003
Gujarat,Rajkot,2009,december,129.34,0.00613,0.0,1317000.0,27525.300000000003,0.027525300000000003
Gujarat,Rajkot,2010,january,129.34,0.00613,0.2,1361000.0,28444.9,0.0284449
Gujarat,Rajkot,2010,february,129.34,0.00613,0.0,1361000.0,28444.9,0.0284449
Gujarat,Rajkot,2010,march,129.34,0.00613,0.0,1361000.0,28444.9,0.0284449
Gujarat,Rajkot,2010,april,129.34,0.00613,0.0,1361000.0,28444.9,0.0284449
Gujarat,Rajkot,2010,may,129.34,0.00613,0.0,1361000.0,28444.9,0.0284449
Gujarat,Rajkot,2010,june,129.34,0.00613,59.3,1361000.0,28444.9,0.0284449
Gujarat,Rajkot,2010,july,129.34,0.00613,328.2,1361000.0,28444.9,0.0284449
Gujarat,Rajkot,2010,august,129.34,0.00613,431.0,1361000.0,28444.9,0.0284449
Gujarat,Rajkot,2010,september,129.34,0.00613,216.6,1361000.0,28444.9,0.0284449
Gujarat,Rajkot,2010,october,129.34,0.00613,12.2,1361000.0,28444.9,0.0284449
Gujarat,Rajkot,2010,november,129.34,0.00613,41.0,1361000.0,28444.9,0.0284449
Gujarat,Rajkot,2010,december,129.34,0.00613,0.2,1361000.0,28444.9,0.0284449
Gujarat,Rajkot,2011,january,129.34,0.00613,0.0,1406000.0,29385.4,0.0293854
Gujarat,Rajkot,2011,february,129.34,0.00613,0.2,1406000.0,29385.4,0.0293854
Gujarat,Rajkot,2011,march,129.34,0.00613,0.0,1406000.0,29385.4,0.0293854
Gujarat,Rajkot,2011,april,129.34,0.00613,0.0,1406000.0,29385.4,0.0293854
Gujarat,Rajkot,2011,may,129.34,0.00613,0.0,1406000.0,29385.4,0.0293854
Gujarat,Rajkot,2011,june,129.34,0.00613,16.3,1406000.0,29385.4,0.0293854
Gujarat,Rajkot,2011,july,129.34,0.00613,259.2,1406000.0,29385.4,0.0293854
Gujarat,Rajkot,2011,august,129.34,0.00613,451.7,1406000.0,29385.4,0.0293854
Gujarat,Rajkot,2011,september,129.34,0.00613,162.5,1406000.0,29385.4,0.0293854
Gujarat,Rajkot,2011,october,129.34,0.00613,0.4,1406000.0,29385.4,0.0293854
Gujarat,Rajkot,2011,november,129.34,0.00613,0.0,1406000.0,29385.4,0.0293854
Gujarat,Rajkot,2011,december,129.34,0.00613,0.0,1406000.0,29385.4,0.0293854
Gujarat,Rajkot,2012,january,129.34,0.00613,0.1,1453000.0,30367.699999999997,0.030367699999999994
Gujarat,Rajkot,2012,february,129.34,0.00613,0.0,1453000.0,30367.699999999997,0.030367699999999994
Gujarat,Rajkot,2012,march,129.34,0.00613,0.0,1453000.0,30367.699999999997,0.030367699999999994
Gujarat,Rajkot,2012,april,129.34,0.00613,0.0,1453000.0,30367.699999999997,0.030367699999999994
Gujarat,Rajkot,2012,may,129.34,0.00613,0.0,1453000.0,30367.699999999997,0.030367699999999994
Gujarat,Rajkot,2012,june,129.34,0.00613,34.4,1453000.0,30367.699999999997,0.030367699999999994
Gujarat,Rajkot,2012,july,129.34,0.00613,178.2,1453000.0,30367.699999999997,0.030367699999999994
Gujarat,Rajkot,2012,august,129.34,0.00613,230.3,1453000.0,30367.699999999997,0.030367699999999994
Gujarat,Rajkot,2012,september,129.34,0.00613,263.8,1453000.0,30367.699999999997,0.030367699999999994
Gujarat,Rajkot,2012,october,129.34,0.00613,7.1,1453000.0,30367.699999999997,0.030367699999999994
Gujarat,Rajkot,2012,november,129.34,0.00613,0.0,1453000.0,30367.699999999997,0.030367699999999994
Gujarat,Rajkot,2012,december,129.34,0.00613,0.0,1453000.0,30367.699999999997,0.030367699999999994
Gujarat,Rajkot,2013,january,129.34,0.00613,0.0,1501000.0,31370.9,0.0313709
Gujarat,Rajkot,2013,february,129.34,0.00613,0.9,1501000.0,31370.9,0.0313709
Gujarat,Rajkot,2013,march,129.34,0.00613,0.1,1501000.0,31370.9,0.0313709
Gujarat,Rajkot,2013,april,129.34,0.00613,4.6,1501000.0,31370.9,0.0313709
Gujarat,Rajkot,2013,may,129.34,0.00613,0.0,1501000.0,31370.9,0.0313709
Gujarat,Rajkot,2013,june,129.34,0.00613,155.7,1551000.0,32415.9,0.0324159
Gujarat,Rajkot,2013,july,129.34,0.00613,405.4,1501000.0,31370.9,0.0313709
Gujarat,Rajkot,2013,august,129.34,0.00613,211.1,1501000.0,31370.9,0.0313709
Gujarat,Rajkot,2013,september,129.34,0.00613,287.3,1501000.0,31370.9,0.0313709
Gujarat,Rajkot,2013,october,129.34,0.00613,53.2,1501000.0,31370.9,0.0313709
Gujarat,Rajkot,2013,november,129.34,0.00613,0.1,1501000.0,31370.9,0.0313709
Gujarat,Rajkot,2013,december,129.34,0.00613,0.0,1501000.0,31370.9,0.0313709
Gujarat,Rajkot,2014,january,129.34,0.00613,5.7,1551000.0,32415.9,0.0324159
Gujarat,Rajkot,2014,february,129.34,0.00613,0.1,1551000.0,32415.9,0.0324159
Gujarat,Rajkot,2014,march,129.34,0.00613,0.2,1551000.0,32415.9,0.0324159
Gujarat,Rajkot,2014,april,129.34,0.00613,1.0,1551000.0,32415.9,0.0324159
Gujarat,Rajkot,2014,may,129.34,0.00613,1.3,1551000.0,32415.9,0.0324159
Gujarat,Rajkot,2014,june,129.34,0.00613,11.6,1551000.0,32415.9,0.0324159
Gujarat,Rajkot,2014,july,129.34,0.00613,307.5,1551000.0,32415.9,0.0324159
Gujarat,Rajkot,2014,august,129.34,0.00613,138.6,1551000.0,32415.9,0.0324159
Gujarat,Rajkot,2014,september,129.34,0.00613,235.1,1551000.0,32415.9,0.0324159
Gujarat,Rajkot,2014,october,129.34,0.00613,3.3,1551000.0,32415.9,0.0324159
Gujarat,Rajkot,2014,november,129.34,0.00613,1.3,1551000.0,32415.9,0.0324159
Gujarat,Rajkot,2014,december,129.34,0.00613,0.0,1551000.0,32415.9,0.0324159
Gujarat,Rajkot,2015,january,129.34,0.00613,1.8,1602000.0,33481.8,0.0334818
Gujarat,Rajkot,2015,february,129.34,0.00613,0.0,1602000.0,33481.8,0.0334818
Gujarat,Rajkot,2015,march,129.34,0.00613,6.1,1602000.0,33481.8,0.0334818
Gujarat,Rajkot,2015,april,129.34,0.00613,5.5,1602000.0,33481.8,0.0334818
Gujarat,Rajkot,2015,may,129.34,0.00613,0.9,1602000.0,33481.8,0.0334818
Gujarat,Rajkot,2015,june,129.34,0.00613,120.7,1602000.0,33481.8,0.0334818
Gujarat,Rajkot,2015,july,129.34,0.00613,354.7,1602000.0,33481.8,0.0334818
Gujarat,Rajkot,2015,august,129.34,0.00613,37.4,1602000.0,33481.8,0.0334818
Gujarat,Rajkot,2015,september,129.34,0.00613,93.4,1602000.0,33481.8,0.0334818
Gujarat,Rajkot,2015,october,129.34,0.00613,2.2,1602000.0,33481.8,0.0334818
Gujarat,Rajkot,2015,november,129.34,0.00613,0.3,1602000.0,33481.8,0.0334818
Gujarat,Rajkot,2015,december,129.34,0.00613,0.0,1602000.0,33481.8,0.0334818
Gujarat,Rajkot,2016,january,129.34,0.00613,0.0,1655000.0,34589.5,0.034589499999999995
Gujarat,Rajkot,2016,february,129.34,0.00613,0.0,1655000.0,34589.5,0.034589499999999995
Gujarat,Rajkot,2016,march,129.34,0.00613,0.6,1655000.0,34589.5,0.034589499999999995
Gujarat,Rajkot,2016,april,129.34,0.00613,0.0,1655000.0,34589.5,0.034589499999999995
Gujarat,Rajkot,2016,may,129.34,0.00613,0.4,1655000.0,34589.5,0.034589499999999995
Gujarat,Rajkot,2016,june,129.34,0.00613,31.8,1655000.0,34589.5,0.034589499999999995
Gujarat,Rajkot,2016,july,129.34,0.00613,255.8,1655000.0,34589.5,0.034589499999999995
Gujarat,Rajkot,2016,august,129.34,0.00613,303.9,1655000.0,34589.5,0.034589499999999995
Gujarat,Rajkot,2016,september,129.34,0.00613,105.3,1655000.0,34589.5,0.034589499999999995
Gujarat,Rajkot,2016,october,129.34,0.00613,66.9,1655000.0,34589.5,0.034589499999999995
Gujarat,Rajkot,2016,november,129.34,0.00613,0.0,1655000.0,34589.5,0.034589499999999995
Gujarat,Rajkot,2016,december,129.34,0.00613,0.0,1655000.0,34589.5,0.034589499999999995
Gujarat,Rajkot,2017,january,129.34,0.00613,0.0,1710000.0,35739.0,0.035739
Gujarat,Rajkot,2017,february,129.34,0.00613,0.0,1710000.0,35739.0,0.035739
Gujarat,Rajkot,2017,march,129.34,0.00613,0.0,1710000.0,35739.0,0.035739
Gujarat,Rajkot,2017,april,129.34,0.00613,0.0,1710000.0,35739.0,0.035739
Gujarat,Rajkot,2017,may,129.34,0.00613,0.2,1710000.0,35739.0,0.035739
Gujarat,Rajkot,2017,june,129.34,0.00613,137.7,1710000.0,35739.0,0.035739
Gujarat,Rajkot,2017,july,129.34,0.00613,613.1,1710000.0,35739.0,0.035739
Gujarat,Rajkot,2017,august,129.34,0.00613,179.7,1710000.0,35739.0,0.035739
Gujarat,Rajkot,2017,september,129.34,0.00613,67.2,1710000.0,35739.0,0.035739
Gujarat,Rajkot,2017,october,129.34,0.00613,15.5,1710000.0,35739.0,0.035739
Gujarat,Rajkot,2017,november,129.34,0.00613,0.0,1710000.0,35739.0,0.035739
Gujarat,Rajkot,2017,december,129.34,0.00613,11.0,1710000.0,35739.0,0.035739
Gujarat,Rajkot,2018,january,129.34,0.00613,,,,
Gujarat,Rajkot,2018,february,129.34,0.00613,,,,
Gujarat,Rajkot,2018,march,129.34,0.00613,,,,
Gujarat,Rajkot,2018,april,129.34,0.00613,,,,
Gujarat,Rajkot,2018,may,129.34,0.00613,,,,
Gujarat,Rajkot,2018,june,129.34,0.00613,,,,
Gujarat,Rajkot,2018,july,129.34,0.00613,,,,
Gujarat,Rajkot,2018,august,129.34,0.00613,,,,
Gujarat,Rajkot,2018,september,129.34,0.00613,,,,
Gujarat,Rajkot,2018,october,129.34,0.00613,,,,
Gujarat,Rajkot,2018,november,129.34,0.00613,,,,
Gujarat,Rajkot,2018,december,129.34,0.00613,,,,
Gujarat,Rajkot,2019,january,129.34,0.00613,,,,
Gujarat,Rajkot,2019,february,129.34,0.00613,,,,
Gujarat,Rajkot,2019,march,129.34,0.00613,,,,
Gujarat,Rajkot,2019,april,129.34,0.00613,,,,
Gujarat,Rajkot,2019,may,129.34,0.00613,,,,
Gujarat,Rajkot,2019,june,129.34,0.00613,,,,
Gujarat,Rajkot,2019,july,129.34,0.00613,,,,
Gujarat,Rajkot,2019,august,129.34,0.00613,,,,
Gujarat,Rajkot,2019,september,129.34,0.00613,,,,
Gujarat,Rajkot,2019,october,129.34,0.00613,,,,
Gujarat,Rajkot,2019,november,129.34,0.00613,,,,
Gujarat,Rajkot,2019,december,129.34,0.00613,,,,
Gujarat,Rajkot,2020,january,129.34,0.00613,,,,
Gujarat,Rajkot,2020,february,129.34,0.00613,,,,
Gujarat,Rajkot,2020,march,129.34,0.00613,,,,
Gujarat,Rajkot,2020,april,129.34,0.00613,,,,
Gujarat,Rajkot,2020,may,129.34,0.00613,,,,
Gujarat,Rajkot,2020,june,129.34,0.00613,,,,
Gujarat,Rajkot,2020,july,129.34,0.00613,,,,
Gujarat,Rajkot,2020,august,129.34,0.00613,,,,
Gujarat,Rajkot,2020,september,129.34,0.00613,,,,
Gujarat,Rajkot,2020,october,129.34,0.00613,,,,
Gujarat,Rajkot,2020,november,129.34,0.00613,,,,
Gujarat,Rajkot,2020,december,129.34,0.00613,,,,
Gujarat,Rajkot,2021,january,129.34,0.00613,,,,
Gujarat,Rajkot,2021,february,129.34,0.00613,,,,
Gujarat,Rajkot,2021,march,129.34,0.00613,,,,
Gujarat,Rajkot,2021,april,129.34,0.00613,,,,
Gujarat,Rajkot,2021,may,129.34,0.00613,,,,
Gujarat,Rajkot,2021,june,129.34,0.00613,,,,
Gujarat,Rajkot,2021,july,129.34,0.00613,,,,
Gujarat,Rajkot,2021,august,129.34,0.00613,,,,
Gujarat,Rajkot,2021,september,129.34,0.00613,,,,
Gujarat,Rajkot,2021,october,129.34,0.00613,,,,
Gujarat,Rajkot,2021,november,129.34,0.00613,,,,
Gujarat,Rajkot,2021,december,129.34,0.00613,,,,
Gujarat,Rajkot,2022,january,129.34,0.00613,,,,
Gujarat,Rajkot,2022,february,129.34,0.00613,,,,
Gujarat,Rajkot,2022,march,129.34,0.00613,,,,
Gujarat,Rajkot,2022,april,129.34,0.00613,,,,
Gujarat,Rajkot,2022,may,129.34,0.00613,,,,
Gujarat,Rajkot,2022,june,129.34,0.00613,,,,
Gujarat,Rajkot,2022,july,129.34,0.00613,,,,
Gujarat,Rajkot,2022,august,129.34,0.00613,,,,
Gujarat,Rajkot,2022,september,129.34,0.00613,,,,
Gujarat,Rajkot,2022,october,129.34,0.00613,,,,
Gujarat,Rajkot,2022,november,129.34,0.00613,,,,
Gujarat,Rajkot,2022,december,129.34,0.00613,,,,
Gujarat,Rajkot,2023,january,129.34,0.00613,,,,
Gujarat,Rajkot,2023,february,129.34,0.00613,,,,
Gujarat,Rajkot,2023,march,129.34,0.00613,,,,
Gujarat,Rajkot,2023,april,129.34,0.00613,,,,
Gujarat,Rajkot,2023,may,129.34,0.00613,,,,
Gujarat,Rajkot,2023,june,129.34,0.00613,,,,
Gujarat,Rajkot,2023,july,129.34,0.00613,,,,
Gujarat,Rajkot,2023,august,129.34,0.00613,,,,
Gujarat,Rajkot,2023,september,129.34,0.00613,,,,
Gujarat,Rajkot,2023,october,129.34,0.00613,,,,
Gujarat,Rajkot,2023,november,129.34,0.00613,,,,
Gujarat,Rajkot,2023,december,129.34,0.00613,,,,
Gujarat,Bharuch,2009,january,139.7,0.00752,0.0,,,
Gujarat,Bharuch,2009,february,139.7,0.00752,0.0,,,
Gujarat,Bharuch,2009,march,139.7,0.00752,0.3,,,
Gujarat,Bharuch,2009,april,139.7,0.00752,0.0,,,
Gujarat,Bharuch,2009,may,139.7,0.00752,0.0,,,
Gujarat,Bharuch,2009,june,139.7,0.00752,17.0,,,
Gujarat,Bharuch,2009,july,139.7,0.00752,390.3,,,
Gujarat,Bharuch,2009,august,139.7,0.00752,143.5,,,
Gujarat,Bharuch,2009,september,139.7,0.00752,54.9,,,
Gujarat,Bharuch,2009,october,139.7,0.00752,27.4,,,
Gujarat,Bharuch,2009,november,139.7,0.00752,8.1,,,
Gujarat,Bharuch,2009,december,139.7,0.00752,0.0,,,
Gujarat,Bharuch,2010,january,139.7,0.00752,0.2,,,
Gujarat,Bharuch,2010,february,139.7,0.00752,0.0,,,
Gujarat,Bharuch,2010,march,139.7,0.00752,0.0,,,
Gujarat,Bharuch,2010,april,139.7,0.00752,0.0,,,
Gujarat,Bharuch,2010,may,139.7,0.00752,0.0,,,
Gujarat,Bharuch,2010,june,139.7,0.00752,59.3,,,
Gujarat,Bharuch,2010,july,139.7,0.00752,328.2,,,
Gujarat,Bharuch,2010,august,139.7,0.00752,431.0,,,
Gujarat,Bharuch,2010,september,139.7,0.00752,216.6,,,
Gujarat,Bharuch,2010,october,139.7,0.00752,12.2,,,
Gujarat,Bharuch,2010,november,139.7,0.00752,41.0,,,
Gujarat,Bharuch,2010,december,139.7,0.00752,0.2,,,
Gujarat,Bharuch,2011,january,139.7,0.00752,0.0,,,
Gujarat,Bharuch,2011,february,139.7,0.00752,0.2,,,
Gujarat,Bharuch,2011,march,139.7,0.00752,0.0,,,
Gujarat,Bharuch,2011,april,139.7,0.00752,0.0,,,
Gujarat,Bharuch,2011,may,139.7,0.00752,0.0,,,
Gujarat,Bharuch,2011,june,139.7,0.00752,16.3,,,
Gujarat,Bharuch,2011,july,139.7,0.00752,259.2,,,
Gujarat,Bharuch,2011,august,139.7,0.00752,451.7,,,
Gujarat,Bharuch,2011,september,139.7,0.00752,162.5,,,
Gujarat,Bharuch,2011,october,139.7,0.00752,0.4,,,
Gujarat,Bharuch,2011,november,139.7,0.00752,0.0,,,
Gujarat,Bharuch,2011,december,139.7,0.00752,0.0,,,
Gujarat,Bharuch,2012,january,139.7,0.00752,0.1,,,
Gujarat,Bharuch,2012,february,139.7,0.00752,0.0,,,
